"File name","WAVE0009.CSV","V 1.11"
"Title comment","1TEST"
"Trigger Time","21-08-03 12:45:19"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
 2.700000000E+01, 4.46000E+01, 6.28000E+01, 4.78000E+01, 2.44000E+01,0,
 2.800000000E+01, 4.59000E+01, 6.41000E+01, 4.88000E+01, 2.44000E+01,0,
 2.900000000E+01, 4.64000E+01, 6.64000E+01, 5.02000E+01, 2.44000E+01,0,
 3.000000000E+01, 4.74000E+01, 6.75000E+01, 5.14000E+01, 2.44000E+01,0,
 3.100000000E+01, 4.83000E+01, 6.89000E+01, 5.27000E+01, 2.44000E+01,0,
 3.200000000E+01, 4.93000E+01, 7.07000E+01, 5.39000E+01, 2.44000E+01,0,
 3.300000000E+01, 5.04000E+01, 7.26000E+01, 5.50000E+01, 2.44000E+01,0,
 3.400000000E+01, 5.08000E+01, 7.43000E+01, 5.62000E+01, 2.44000E+01,0,
 3.500000000E+01, 5.13000E+01, 7.55000E+01, 5.72000E+01, 2.45000E+01,0,
 3.600000000E+01, 5.18000E+01, 7.55000E+01, 5.81000E+01, 2.44000E+01,0,
 3.700000000E+01, 5.24000E+01, 7.49000E+01, 5.88000E+01, 2.44000E+01,0,
 3.800000000E+01, 5.31000E+01, 7.47000E+01, 5.96000E+01, 2.44000E+01,0,
 3.900000000E+01, 5.37000E+01, 7.53000E+01, 6.04000E+01, 2.44000E+01,0,
 4.000000000E+01, 5.48000E+01, 7.79000E+01, 6.10000E+01, 2.43000E+01,0,
 4.100000000E+01, 5.44000E+01, 7.93000E+01, 6.16000E+01, 2.44000E+01,0,
 4.200000000E+01, 5.42000E+01, 8.02000E+01, 6.20000E+01, 2.45000E+01,0,
 4.300000000E+01, 5.36000E+01, 8.11000E+01, 6.24000E+01, 2.45000E+01,0,
 4.400000000E+01, 5.37000E+01, 8.10000E+01, 6.31000E+01, 2.45000E+01,0,
 4.500000000E+01, 5.42000E+01, 8.19000E+01, 6.36000E+01, 2.45000E+01,0,
 4.600000000E+01, 5.52000E+01, 8.35000E+01, 6.45000E+01, 2.44000E+01,0,
 4.700000000E+01, 5.62000E+01, 8.48000E+01, 6.49000E+01, 2.44000E+01,0,
 4.800000000E+01, 5.78000E+01, 8.48000E+01, 6.59000E+01, 2.43000E+01,0,
 4.900000000E+01, 5.77000E+01, 8.56000E+01, 6.68000E+01, 2.43000E+01,0,
 5.000000000E+01, 5.81000E+01, 8.49000E+01, 6.75000E+01, 2.43000E+01,0,
 5.100000000E+01, 5.97000E+01, 8.59000E+01, 6.84000E+01, 2.43000E+01,0,
 5.200000000E+01, 6.02000E+01, 8.66000E+01, 6.87000E+01, 2.42000E+01,0,
 5.300000000E+01, 6.08000E+01, 8.72000E+01, 6.93000E+01, 2.43000E+01,0,
 5.400000000E+01, 6.16000E+01, 8.79000E+01, 6.93000E+01, 2.44000E+01,0,
 5.500000000E+01, 6.07000E+01, 8.82000E+01, 6.92000E+01, 2.45000E+01,0,
 5.600000000E+01, 6.05000E+01, 8.93000E+01, 6.96000E+01, 2.45000E+01,0,
 5.700000000E+01, 6.07000E+01, 8.80000E+01, 7.03000E+01, 2.45000E+01,0,
 5.800000000E+01, 6.14000E+01, 8.86000E+01, 7.15000E+01, 2.44000E+01,0,
 5.900000000E+01, 6.20000E+01, 8.94000E+01, 7.26000E+01, 2.45000E+01,0,
 6.000000000E+01, 6.26000E+01, 9.14000E+01, 7.34000E+01, 2.46000E+01,0,
 6.100000000E+01, 6.34000E+01, 9.12000E+01, 7.40000E+01, 2.45000E+01,0,
 6.200000000E+01, 6.44000E+01, 9.17000E+01, 7.42000E+01, 2.45000E+01,0,
 6.300000000E+01, 6.51000E+01, 9.28000E+01, 7.45000E+01, 2.45000E+01,0,
 6.400000000E+01, 6.62000E+01, 9.32000E+01, 7.45000E+01, 2.45000E+01,0,
 6.500000000E+01, 6.65000E+01, 9.41000E+01, 7.51000E+01, 2.45000E+01,0,
 6.600000000E+01, 6.64000E+01, 9.52000E+01, 7.63000E+01, 2.45000E+01,0,
 6.700000000E+01, 6.67000E+01, 9.48000E+01, 7.75000E+01, 2.44000E+01,0,
 6.800000000E+01, 6.74000E+01, 9.42000E+01, 7.78000E+01, 2.44000E+01,0,
 6.900000000E+01, 6.74000E+01, 9.44000E+01, 7.76000E+01, 2.43000E+01,0,
 7.000000000E+01, 6.74000E+01, 9.44000E+01, 7.77000E+01, 2.44000E+01,0,
 7.100000000E+01, 6.69000E+01, 9.57000E+01, 7.85000E+01, 2.45000E+01,0,
 7.200000000E+01, 6.69000E+01, 9.62000E+01, 7.92000E+01, 2.45000E+01,0,
 7.300000000E+01, 6.69000E+01, 9.54000E+01, 7.95000E+01, 2.44000E+01,0,
 7.400000000E+01, 6.68000E+01, 9.49000E+01, 7.95000E+01, 2.44000E+01,0,
 7.500000000E+01, 6.74000E+01, 9.46000E+01, 7.95000E+01, 2.43000E+01,0,
 7.600000000E+01, 6.88000E+01, 9.52000E+01, 7.98000E+01, 2.44000E+01,0,
 7.700000000E+01, 6.97000E+01, 9.56000E+01, 7.95000E+01, 2.45000E+01,0,
 7.800000000E+01, 7.02000E+01, 9.63000E+01, 7.96000E+01, 2.45000E+01,0,
 7.900000000E+01, 6.99000E+01, 9.78000E+01, 7.99000E+01, 2.45000E+01,0,
 8.000000000E+01, 7.04000E+01, 9.98000E+01, 8.14000E+01, 2.45000E+01,0,
 8.100000000E+01, 7.01000E+01, 9.82000E+01, 8.25000E+01, 2.45000E+01,0,
 8.200000000E+01, 6.93000E+01, 9.66000E+01, 8.32000E+01, 2.44000E+01,0,
 8.300000000E+01, 6.97000E+01, 9.63000E+01, 8.39000E+01, 2.44000E+01,0,
 8.400000000E+01, 7.04000E+01, 9.52000E+01, 8.38000E+01, 2.45000E+01,0,
 8.500000000E+01, 7.02000E+01, 9.47000E+01, 8.35000E+01, 2.45000E+01,0,
 8.600000000E+01, 6.99000E+01, 9.60000E+01, 8.33000E+01, 2.46000E+01,0,
 8.700000000E+01, 7.03000E+01, 9.68000E+01, 8.38000E+01, 2.46000E+01,0,
 8.800000000E+01, 7.10000E+01, 9.60000E+01, 8.41000E+01, 2.48000E+01,0,
 8.900000000E+01, 7.05000E+01, 9.57000E+01, 8.38000E+01, 2.47000E+01,0,
 9.000000000E+01, 7.07000E+01, 9.61000E+01, 8.42000E+01, 2.47000E+01,0,
 9.100000000E+01, 7.06000E+01, 9.71000E+01, 8.48000E+01, 2.47000E+01,0,
 9.200000000E+01, 7.06000E+01, 9.77000E+01, 8.49000E+01, 2.48000E+01,0,
 9.300000000E+01, 7.05000E+01, 9.78000E+01, 8.44000E+01, 2.48000E+01,0,
 9.400000000E+01, 7.03000E+01, 9.86000E+01, 8.42000E+01, 2.48000E+01,0,
 9.500000000E+01, 7.06000E+01, 9.87000E+01, 8.45000E+01, 2.48000E+01,0,
 9.600000000E+01, 7.05000E+01, 9.83000E+01, 8.51000E+01, 2.47000E+01,0,
 9.700000000E+01, 7.14000E+01, 9.72000E+01, 8.56000E+01, 2.47000E+01,0,
 9.800000000E+01, 7.28000E+01, 9.57000E+01, 8.64000E+01, 2.46000E+01,0,
 9.900000000E+01, 7.32000E+01, 9.51000E+01, 8.70000E+01, 2.46000E+01,0,
 1.000000000E+02, 7.28000E+01, 9.60000E+01, 8.80000E+01, 2.45000E+01,0,
 1.010000000E+02, 7.36000E+01, 9.68000E+01, 8.83000E+01, 2.45000E+01,0,
 1.020000000E+02, 7.49000E+01, 9.74000E+01, 8.82000E+01, 2.44000E+01,0,
 1.030000000E+02, 7.64000E+01, 9.91000E+01, 8.82000E+01, 2.44000E+01,0,
 1.040000000E+02, 7.68000E+01, 9.96000E+01, 8.87000E+01, 2.44000E+01,0,
 1.050000000E+02, 7.68000E+01, 9.96000E+01, 8.88000E+01, 2.44000E+01,0,
 1.060000000E+02, 7.54000E+01, 1.02000E+02, 8.84000E+01, 2.44000E+01,0,
 1.070000000E+02, 7.52000E+01, 1.03500E+02, 8.87000E+01, 2.44000E+01,0,
 1.080000000E+02, 7.37000E+01, 1.01500E+02, 8.91000E+01, 2.44000E+01,0,
 1.090000000E+02, 7.32000E+01, 1.01900E+02, 8.94000E+01, 2.43000E+01,0,
 1.100000000E+02, 7.40000E+01, 1.00400E+02, 8.92000E+01, 2.43000E+01,0,
 1.110000000E+02, 7.44000E+01, 1.01300E+02, 8.91000E+01, 2.43000E+01,0,
 1.120000000E+02, 7.38000E+01, 1.02500E+02, 8.92000E+01, 2.43000E+01,0,
 1.130000000E+02, 7.43000E+01, 1.00800E+02, 9.01000E+01, 2.43000E+01,0,
 1.140000000E+02, 7.39000E+01, 1.00200E+02, 9.05000E+01, 2.43000E+01,0,
 1.150000000E+02, 7.38000E+01, 1.00800E+02, 9.03000E+01, 2.44000E+01,0,
 1.160000000E+02, 7.49000E+01, 9.96000E+01, 9.00000E+01, 2.44000E+01,0,
 1.170000000E+02, 7.63000E+01, 9.96000E+01, 9.04000E+01, 2.43000E+01,0,
 1.180000000E+02, 7.73000E+01, 1.01400E+02, 9.12000E+01, 2.44000E+01,0,
 1.190000000E+02, 7.81000E+01, 1.03200E+02, 9.14000E+01, 2.44000E+01,0,
 1.200000000E+02, 7.73000E+01, 1.05100E+02, 9.21000E+01, 2.44000E+01,0,
 1.210000000E+02, 7.67000E+01, 1.05300E+02, 9.20000E+01, 2.44000E+01,0,
 1.220000000E+02, 7.72000E+01, 1.03300E+02, 9.17000E+01, 2.44000E+01,0,
 1.230000000E+02, 7.76000E+01, 1.02800E+02, 9.14000E+01, 2.43000E+01,0,
 1.240000000E+02, 7.75000E+01, 1.03200E+02, 9.15000E+01, 2.43000E+01,0,
 1.250000000E+02, 7.79000E+01, 1.03700E+02, 9.16000E+01, 2.44000E+01,0,
 1.260000000E+02, 7.78000E+01, 1.03200E+02, 9.21000E+01, 2.43000E+01,0,
 1.270000000E+02, 7.80000E+01, 1.03700E+02, 9.20000E+01, 2.43000E+01,0,
 1.280000000E+02, 7.84000E+01, 1.01600E+02, 9.12000E+01, 2.44000E+01,0,
 1.290000000E+02, 7.86000E+01, 1.01100E+02, 9.05000E+01, 2.43000E+01,0,
 1.300000000E+02, 7.81000E+01, 1.00700E+02, 9.01000E+01, 2.44000E+01,0,
 1.310000000E+02, 7.80000E+01, 1.02000E+02, 8.96000E+01, 2.44000E+01,0,
 1.320000000E+02, 7.79000E+01, 1.03800E+02, 8.93000E+01, 2.43000E+01,0,
 1.330000000E+02, 7.70000E+01, 1.03200E+02, 9.00000E+01, 2.43000E+01,0,
 1.340000000E+02, 7.67000E+01, 1.02700E+02, 9.03000E+01, 2.42000E+01,0,
 1.350000000E+02, 7.53000E+01, 1.01800E+02, 9.07000E+01, 2.42000E+01,0,
 1.360000000E+02, 7.61000E+01, 1.00800E+02, 9.10000E+01, 2.42000E+01,0,
 1.370000000E+02, 7.55000E+01, 1.00200E+02, 9.17000E+01, 2.42000E+01,0,
 1.380000000E+02, 7.55000E+01, 1.00800E+02, 9.19000E+01, 2.42000E+01,0,
 1.390000000E+02, 7.52000E+01, 9.88000E+01, 9.13000E+01, 2.42000E+01,0,
 1.400000000E+02, 7.56000E+01, 9.96000E+01, 9.06000E+01, 2.42000E+01,0,
 1.410000000E+02, 7.55000E+01, 1.01200E+02, 9.02000E+01, 2.42000E+01,0,
 1.420000000E+02, 7.57000E+01, 1.00700E+02, 9.06000E+01, 2.42000E+01,0,
 1.430000000E+02, 7.45000E+01, 1.00600E+02, 9.11000E+01, 2.42000E+01,0,
 1.440000000E+02, 7.34000E+01, 1.01600E+02, 9.07000E+01, 2.42000E+01,0,
 1.450000000E+02, 7.40000E+01, 1.00300E+02, 9.04000E+01, 2.42000E+01,0,
 1.460000000E+02, 7.44000E+01, 1.00100E+02, 9.03000E+01, 2.42000E+01,0,
 1.470000000E+02, 7.40000E+01, 9.73000E+01, 9.04000E+01, 2.41000E+01,0,
 1.480000000E+02, 7.35000E+01, 9.62000E+01, 9.11000E+01, 2.42000E+01,0,
 1.490000000E+02, 7.38000E+01, 9.67000E+01, 9.07000E+01, 2.44000E+01,0,
 1.500000000E+02, 7.45000E+01, 9.97000E+01, 9.03000E+01, 2.46000E+01,0,
 1.510000000E+02, 7.58000E+01, 1.00100E+02, 9.02000E+01, 2.45000E+01,0,
 1.520000000E+02, 7.49000E+01, 9.92000E+01, 9.08000E+01, 2.44000E+01,0,
 1.530000000E+02, 7.39000E+01, 1.00200E+02, 9.12000E+01, 2.45000E+01,0,
 1.540000000E+02, 7.50000E+01, 9.97000E+01, 9.13000E+01, 2.46000E+01,0,
 1.550000000E+02, 7.55000E+01, 1.00300E+02, 9.15000E+01, 2.46000E+01,0,
 1.560000000E+02, 7.49000E+01, 1.00400E+02, 9.16000E+01, 2.45000E+01,0,
 1.570000000E+02, 7.61000E+01, 9.89000E+01, 9.20000E+01, 2.44000E+01,0,
 1.580000000E+02, 7.72000E+01, 1.00600E+02, 9.25000E+01, 2.43000E+01,0,
 1.590000000E+02, 7.77000E+01, 1.02400E+02, 9.30000E+01, 2.43000E+01,0,
 1.600000000E+02, 7.80000E+01, 1.03800E+02, 9.28000E+01, 2.43000E+01,0,
 1.610000000E+02, 7.89000E+01, 1.03700E+02, 9.29000E+01, 2.43000E+01,0,
 1.620000000E+02, 7.80000E+01, 1.03100E+02, 9.29000E+01, 2.43000E+01,0,
 1.630000000E+02, 7.70000E+01, 1.00800E+02, 9.31000E+01, 2.42000E+01,0,
 1.640000000E+02, 7.47000E+01, 1.02300E+02, 9.37000E+01, 2.41000E+01,0,
 1.650000000E+02, 7.48000E+01, 1.02000E+02, 9.34000E+01, 2.42000E+01,0,
 1.660000000E+02, 7.58000E+01, 1.01700E+02, 9.30000E+01, 2.41000E+01,0,
 1.670000000E+02, 7.49000E+01, 1.02400E+02, 9.30000E+01, 2.42000E+01,0,
 1.680000000E+02, 7.41000E+01, 9.96000E+01, 9.26000E+01, 2.43000E+01,0,
 1.690000000E+02, 7.44000E+01, 9.77000E+01, 9.33000E+01, 2.42000E+01,0,
 1.700000000E+02, 7.40000E+01, 9.67000E+01, 9.32000E+01, 2.42000E+01,0,
 1.710000000E+02, 7.32000E+01, 9.62000E+01, 9.21000E+01, 2.43000E+01,0,
 1.720000000E+02, 7.35000E+01, 9.67000E+01, 9.15000E+01, 2.43000E+01,0,
 1.730000000E+02, 7.40000E+01, 9.65000E+01, 9.18000E+01, 2.43000E+01,0,
 1.740000000E+02, 7.43000E+01, 9.78000E+01, 9.18000E+01, 2.43000E+01,0,
 1.750000000E+02, 7.51000E+01, 9.78000E+01, 9.18000E+01, 2.43000E+01,0,
 1.760000000E+02, 7.58000E+01, 9.96000E+01, 9.24000E+01, 2.43000E+01,0,
 1.770000000E+02, 7.62000E+01, 1.00400E+02, 9.33000E+01, 2.43000E+01,0,
 1.780000000E+02, 7.65000E+01, 1.00700E+02, 9.38000E+01, 2.43000E+01,0,
 1.790000000E+02, 7.75000E+01, 1.00200E+02, 9.40000E+01, 2.42000E+01,0,
 1.800000000E+02, 7.84000E+01, 9.97000E+01, 9.33000E+01, 2.43000E+01,0,
 1.810000000E+02, 7.78000E+01, 9.89000E+01, 9.31000E+01, 2.43000E+01,0,
 1.820000000E+02, 7.83000E+01, 9.98000E+01, 9.30000E+01, 2.43000E+01,0,
 1.830000000E+02, 7.85000E+01, 1.01300E+02, 9.29000E+01, 2.43000E+01,0,
 1.840000000E+02, 7.87000E+01, 1.00800E+02, 9.32000E+01, 2.43000E+01,0,
 1.850000000E+02, 7.82000E+01, 1.03100E+02, 9.36000E+01, 2.43000E+01,0,
 1.860000000E+02, 7.70000E+01, 1.03900E+02, 9.33000E+01, 2.43000E+01,0,
 1.870000000E+02, 7.57000E+01, 1.03600E+02, 9.29000E+01, 2.44000E+01,0,
 1.880000000E+02, 7.64000E+01, 1.01700E+02, 9.29000E+01, 2.43000E+01,0,
 1.890000000E+02, 7.76000E+01, 1.00800E+02, 9.31000E+01, 2.42000E+01,0,
 1.900000000E+02, 7.77000E+01, 9.94000E+01, 9.28000E+01, 2.43000E+01,0,
 1.910000000E+02, 7.87000E+01, 9.99000E+01, 9.28000E+01, 2.44000E+01,0,
 1.920000000E+02, 7.93000E+01, 9.80000E+01, 9.26000E+01, 2.43000E+01,0,
 1.930000000E+02, 7.90000E+01, 9.75000E+01, 9.27000E+01, 2.43000E+01,0,
 1.940000000E+02, 7.89000E+01, 9.87000E+01, 9.34000E+01, 2.42000E+01,0,
 1.950000000E+02, 7.87000E+01, 9.95000E+01, 9.38000E+01, 2.41000E+01,0,
 1.960000000E+02, 7.82000E+01, 1.00100E+02, 9.44000E+01, 2.41000E+01,0,
 1.970000000E+02, 7.71000E+01, 1.00700E+02, 9.46000E+01, 2.41000E+01,0,
 1.980000000E+02, 7.65000E+01, 1.02300E+02, 9.42000E+01, 2.41000E+01,0,
 1.990000000E+02, 7.59000E+01, 1.01400E+02, 9.42000E+01, 2.41000E+01,0,
 2.000000000E+02, 7.65000E+01, 1.01800E+02, 9.47000E+01, 2.41000E+01,0,
 2.010000000E+02, 7.50000E+01, 1.01700E+02, 9.54000E+01, 2.41000E+01,0,
 2.020000000E+02, 7.51000E+01, 1.01600E+02, 9.50000E+01, 2.41000E+01,0,
 2.030000000E+02, 7.57000E+01, 1.01500E+02, 9.45000E+01, 2.40000E+01,0,
 2.040000000E+02, 7.66000E+01, 1.02800E+02, 9.38000E+01, 2.42000E+01,0,
 2.050000000E+02, 7.63000E+01, 1.01900E+02, 9.38000E+01, 2.43000E+01,0,
 2.060000000E+02, 7.58000E+01, 1.00100E+02, 9.40000E+01, 2.43000E+01,0,
 2.070000000E+02, 7.57000E+01, 1.00000E+02, 9.39000E+01, 2.43000E+01,0,
 2.080000000E+02, 7.51000E+01, 1.00800E+02, 9.23000E+01, 2.44000E+01,0,
 2.090000000E+02, 7.58000E+01, 1.00600E+02, 9.09000E+01, 2.45000E+01,0,
 2.100000000E+02, 7.65000E+01, 1.00600E+02, 9.09000E+01, 2.45000E+01,0,
 2.110000000E+02, 7.51000E+01, 1.00600E+02, 9.09000E+01, 2.45000E+01,0,
 2.120000000E+02, 7.53000E+01, 1.00600E+02, 9.04000E+01, 2.45000E+01,0,
 2.130000000E+02, 7.58000E+01, 1.00500E+02, 9.00000E+01, 2.46000E+01,0,
 2.140000000E+02, 7.61000E+01, 9.98000E+01, 9.04000E+01, 2.47000E+01,0,
 2.150000000E+02, 7.66000E+01, 9.88000E+01, 9.08000E+01, 2.46000E+01,0,
 2.160000000E+02, 7.76000E+01, 9.97000E+01, 9.19000E+01, 2.45000E+01,0,
 2.170000000E+02, 7.77000E+01, 9.97000E+01, 9.25000E+01, 2.45000E+01,0,
 2.180000000E+02, 7.78000E+01, 9.80000E+01, 9.28000E+01, 2.45000E+01,0,
 2.190000000E+02, 7.88000E+01, 9.75000E+01, 9.28000E+01, 2.45000E+01,0,
 2.200000000E+02, 7.94000E+01, 9.83000E+01, 9.24000E+01, 2.44000E+01,0,
 2.210000000E+02, 7.88000E+01, 9.81000E+01, 9.22000E+01, 2.45000E+01,0,
 2.220000000E+02, 7.97000E+01, 9.98000E+01, 9.32000E+01, 2.45000E+01,0,
 2.230000000E+02, 7.90000E+01, 1.01000E+02, 9.36000E+01, 2.46000E+01,0,
 2.240000000E+02, 7.85000E+01, 1.02700E+02, 9.33000E+01, 2.46000E+01,0,
 2.250000000E+02, 7.73000E+01, 1.03500E+02, 9.31000E+01, 2.46000E+01,0,
 2.260000000E+02, 7.53000E+01, 1.01400E+02, 9.34000E+01, 2.46000E+01,0,
 2.270000000E+02, 7.54000E+01, 1.00700E+02, 9.42000E+01, 2.46000E+01,0,
 2.280000000E+02, 7.50000E+01, 1.00900E+02, 9.48000E+01, 2.45000E+01,0,
 2.290000000E+02, 7.42000E+01, 1.00600E+02, 9.49000E+01, 2.44000E+01,0,
 2.300000000E+02, 7.28000E+01, 9.95000E+01, 9.47000E+01, 2.43000E+01,0,
 2.310000000E+02, 7.31000E+01, 9.86000E+01, 9.48000E+01, 2.43000E+01,0,
 2.320000000E+02, 7.32000E+01, 9.96000E+01, 9.45000E+01, 2.43000E+01,0,
 2.330000000E+02, 7.36000E+01, 1.00900E+02, 9.40000E+01, 2.42000E+01,0,
 2.340000000E+02, 7.44000E+01, 1.02200E+02, 9.34000E+01, 2.43000E+01,0,
 2.350000000E+02, 7.55000E+01, 1.01300E+02, 9.30000E+01, 2.43000E+01,0,
 2.360000000E+02, 7.66000E+01, 1.02200E+02, 9.27000E+01, 2.43000E+01,0,
 2.370000000E+02, 7.74000E+01, 1.02900E+02, 9.31000E+01, 2.43000E+01,0,
 2.380000000E+02, 7.78000E+01, 1.03200E+02, 9.37000E+01, 2.44000E+01,0,
 2.390000000E+02, 7.81000E+01, 1.02900E+02, 9.36000E+01, 2.45000E+01,0,
 2.400000000E+02, 7.79000E+01, 1.01900E+02, 9.36000E+01, 2.45000E+01,0,
 2.410000000E+02, 7.78000E+01, 1.01500E+02, 9.31000E+01, 2.45000E+01,0,
 2.420000000E+02, 7.80000E+01, 1.02400E+02, 9.32000E+01, 2.45000E+01,0,
 2.430000000E+02, 7.80000E+01, 1.04000E+02, 9.36000E+01, 2.45000E+01,0,
 2.440000000E+02, 7.79000E+01, 1.04800E+02, 9.34000E+01, 2.45000E+01,0,
 2.450000000E+02, 7.79000E+01, 1.03800E+02, 9.29000E+01, 2.44000E+01,0,
 2.460000000E+02, 7.79000E+01, 1.02400E+02, 9.28000E+01, 2.44000E+01,0,
 2.470000000E+02, 7.83000E+01, 1.01300E+02, 9.28000E+01, 2.43000E+01,0,
 2.480000000E+02, 7.90000E+01, 1.00600E+02, 9.27000E+01, 2.43000E+01,0,
 2.490000000E+02, 7.97000E+01, 9.98000E+01, 9.31000E+01, 2.43000E+01,0,
 2.500000000E+02, 7.94000E+01, 9.99000E+01, 9.36000E+01, 2.44000E+01,0,
 2.510000000E+02, 7.92000E+01, 1.00500E+02, 9.28000E+01, 2.44000E+01,0,
 2.520000000E+02, 7.90000E+01, 1.00500E+02, 9.17000E+01, 2.44000E+01,0,
 2.530000000E+02, 7.90000E+01, 1.00200E+02, 9.09000E+01, 2.45000E+01,0,
 2.540000000E+02, 7.92000E+01, 9.98000E+01, 9.03000E+01, 2.47000E+01,0,
 2.550000000E+02, 7.90000E+01, 9.98000E+01, 8.98000E+01, 2.46000E+01,0,
 2.560000000E+02, 7.95000E+01, 1.00300E+02, 9.03000E+01, 2.46000E+01,0,
 2.570000000E+02, 7.97000E+01, 1.01700E+02, 9.08000E+01, 2.45000E+01,0,
 2.580000000E+02, 8.04000E+01, 1.02700E+02, 9.12000E+01, 2.45000E+01,0,
 2.590000000E+02, 7.98000E+01, 1.03400E+02, 9.17000E+01, 2.44000E+01,0,
 2.600000000E+02, 7.80000E+01, 1.02400E+02, 9.20000E+01, 2.43000E+01,0,
 2.610000000E+02, 7.68000E+01, 1.02400E+02, 9.22000E+01, 2.43000E+01,0,
 2.620000000E+02, 7.71000E+01, 1.03000E+02, 9.22000E+01, 2.43000E+01,0,
 2.630000000E+02, 7.64000E+01, 1.02100E+02, 9.27000E+01, 2.43000E+01,0,
 2.640000000E+02, 7.62000E+01, 1.02400E+02, 9.34000E+01, 2.42000E+01,0,
 2.650000000E+02, 7.61000E+01, 1.01800E+02, 9.32000E+01, 2.43000E+01,0,
 2.660000000E+02, 7.58000E+01, 1.00600E+02, 9.28000E+01, 2.42000E+01,0,
 2.670000000E+02, 7.59000E+01, 1.00200E+02, 9.31000E+01, 2.42000E+01,0,
 2.680000000E+02, 7.73000E+01, 1.00700E+02, 9.31000E+01, 2.43000E+01,0,
 2.690000000E+02, 7.61000E+01, 1.02800E+02, 9.29000E+01, 2.44000E+01,0,
 2.700000000E+02, 7.64000E+01, 1.01800E+02, 9.22000E+01, 2.43000E+01,0,
 2.710000000E+02, 7.61000E+01, 9.95000E+01, 9.26000E+01, 2.42000E+01,0,
 2.720000000E+02, 7.54000E+01, 9.86000E+01, 9.29000E+01, 2.42000E+01,0,
 2.730000000E+02, 7.36000E+01, 1.00500E+02, 9.21000E+01, 2.42000E+01,0,
 2.740000000E+02, 7.36000E+01, 9.82000E+01, 9.25000E+01, 2.42000E+01,0,
 2.750000000E+02, 7.30000E+01, 9.92000E+01, 9.23000E+01, 2.42000E+01,0,
 2.760000000E+02, 7.26000E+01, 9.74000E+01, 9.15000E+01, 2.44000E+01,0,
 2.770000000E+02, 7.23000E+01, 9.64000E+01, 9.14000E+01, 2.44000E+01,0,
 2.780000000E+02, 7.16000E+01, 9.68000E+01, 9.10000E+01, 2.44000E+01,0,
